ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
28845,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,156500,4.375,0.6655,1075.5,360,not_neg,not_int,not_lpsm,208000,sb,pr,home,1U,1980,CRIF,558,CIB,65-74,not_inst,75.24038462,North,direct,0,41
28846,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,346500,5.5,1.4654,1032.8,360,not_neg,not_int,not_lpsm,518000,sb,pr,home,1U,3900,EXP,698,CIB,55-64,not_inst,66.89189189,North,direct,0,46
28847,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,486500,3.375,-0.1715,4403.99,324,neg_amm,not_int,not_lpsm,778000,sb,pr,home,1U,7620,EXP,519,CIB,65-74,not_inst,62.53213368,North,direct,0,37
28848,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,316500,3.99,0.4396,10011.5,336,not_neg,not_int,not_lpsm,418000,sb,pr,home,1U,7440,CRIF,596,CIB,45-54,to_inst,75.71770335,North,direct,0,37
28849,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,156500,3.625,-0.3331,1314.5,360,not_neg,int_only,not_lpsm,158000,sb,pr,home,1U,,EXP,553,CIB,35-44,to_inst,99.05063291,south,direct,0,
28850,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,646500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,10680,EQUI,696,EXP,25-34,to_inst,,North,direct,1,
28851,2019,ncf,Joint,,type1,p1,l1,nopc,nob/c,1006500,,,,360,not_neg,not_int,not_lpsm,1338000,sb,pr,home,1U,19080,CRIF,749,EXP,45-54,to_inst,75.22421525,south,direct,1,29
28852,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,196500,,,,360,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,3000,EXP,685,CIB,45-54,to_inst,99.24242424,central,direct,1,48
28853,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,226500,4.375,0.3906,7461.25,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,9000,EXP,623,CIB,65-74,to_inst,81.47482014,North,direct,0,9
28854,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,726500,,,,360,not_neg,not_int,not_lpsm,2008000,sb,ir,home,1U,2880,CRIF,550,EXP,55-64,not_inst,36.18027888,North,direct,1,49
28855,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,196500,4.75,1.298,5306.2,360,not_neg,not_int,not_lpsm,248000,sb,pr,home,1U,2340,CIB,596,EXP,55-64,to_inst,79.23387097,south,direct,0,42
28856,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,236500,3.625,0.1942,4997.25,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,6000,CRIF,572,CIB,45-54,to_inst,74.37106918,south,direct,0,30
28857,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,206500,3.625,0.0884,5413.56,360,not_neg,int_only,not_lpsm,508000,sb,pr,home,1U,2700,CIB,629,CIB,65-74,to_inst,40.6496063,North,direct,0,37
28858,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,426500,4,1.278,0,360,not_neg,not_int,not_lpsm,438000,sb,pr,home,1U,7320,CRIF,593,EXP,35-44,not_inst,97.37442922,south,direct,0,44
28859,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,226500,4.5,1.1814,0,360,not_neg,not_int,not_lpsm,238000,sb,pr,home,1U,6180,CRIF,625,CIB,65-74,to_inst,95.16806723,south,direct,0,41
28860,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,776500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,18360,EQUI,815,EXP,65-74,to_inst,,North,direct,1,
28861,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,86500,4.5,1.3284,2890,324,not_neg,not_int,not_lpsm,148000,sb,pr,home,1U,3480,CIB,820,CIB,55-64,to_inst,58.44594595,North,direct,0,28
28862,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,286500,,,,360,not_neg,not_int,lpsm,328000,sb,pr,home,1U,7200,CRIF,516,CIB,45-54,to_inst,87.34756098,North,direct,1,36
28863,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,256500,3.875,1.1419,0,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,3480,CIB,605,CIB,25-34,to_inst,95.70895522,North,direct,0,52
28864,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,406500,3.375,-0.243,0,360,neg_amm,int_only,not_lpsm,738000,sb,pr,home,1U,7980,EXP,513,EXP,25-34,not_inst,55.08130081,south,direct,0,30
28865,2019,cf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,206500,,,,360,not_neg,not_int,not_lpsm,248000,sb,pr,home,1U,3840,CIB,751,CIB,55-64,to_inst,83.26612903,south,direct,1,47
28866,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,236500,3.99,0.5596,4720,360,not_neg,not_int,not_lpsm,338000,sb,pr,home,1U,5880,CIB,849,EXP,65-74,to_inst,69.9704142,North,direct,0,38
28867,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,236500,3.99,-0.1274,688.02,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,10320,CIB,841,CIB,55-64,not_inst,74.37106918,North,direct,0,30
28868,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,176500,4.25,1.1622,0,300,not_neg,not_int,lpsm,208000,sb,pr,home,1U,,EXP,873,EXP,55-64,to_inst,84.85576923,central,direct,0,
28869,2019,cf,Male,nopre,type1,p1,l2,nopc,nob/c,286500,,,,300,neg_amm,int_only,not_lpsm,298000,sb,pr,home,1U,3900,CRIF,554,CIB,45-54,to_inst,96.1409396,North,direct,1,43
28870,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,556500,3.875,0.122,1150,360,not_neg,not_int,not_lpsm,728000,sb,pr,home,1U,5220,CRIF,533,CIB,35-44,not_inst,76.44230769,North,direct,0,48
28871,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,406500,4.875,0.2384,0,360,not_neg,not_int,not_lpsm,538000,sb,ir,home,1U,10620,CIB,765,EXP,45-54,not_inst,75.55762082,south,direct,0,42
28872,2019,cf,Female,nopre,type1,p2,l1,nopc,nob/c,106500,4.875,1.1105,2900,360,not_neg,not_int,not_lpsm,348000,sb,pr,home,1U,3000,CRIF,836,CIB,35-44,to_inst,30.60344828,south,direct,0,37
28873,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,166500,4.375,1.592,3405.54,180,neg_amm,not_int,not_lpsm,408000,sb,pr,home,1U,5100,CIB,874,EXP,65-74,to_inst,40.80882353,south,direct,0,55
28874,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,116500,3.875,0.5789,2246.46,360,not_neg,not_int,not_lpsm,138000,sb,pr,home,1U,2700,CRIF,523,EXP,>74,to_inst,84.42028986,North,direct,0,41
28875,2019,cf,Joint,pre,type1,p3,l1,nopc,nob/c,726500,3.99,0.2787,9209.16,360,not_neg,not_int,not_lpsm,908000,sb,pr,home,1U,10380,CRIF,585,EXP,35-44,not_inst,80.01101322,North,direct,0,36
28876,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,206500,4.125,0.8096,0,360,not_neg,not_int,not_lpsm,208000,sb,pr,home,1U,,EXP,636,EXP,45-54,to_inst,99.27884615,central,direct,0,
28877,2019,cf,Joint,nopre,type1,p2,l1,nopc,nob/c,386500,5.125,1.035,2641.2,360,not_neg,int_only,not_lpsm,548000,sb,ir,home,4U,10740,CIB,844,EXP,35-44,not_inst,70.52919708,North,direct,0,46
28878,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,546500,4.25,0.1864,679.37,360,not_neg,not_int,not_lpsm,788000,sb,pr,home,1U,7920,CIB,895,CIB,35-44,not_inst,69.35279188,North,direct,0,36
28879,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,76500,3.125,0.6133,3203,180,not_neg,not_int,not_lpsm,168000,sb,pr,home,1U,1800,CIB,868,CIB,25-34,to_inst,45.53571429,south,direct,0,40
28880,2019,cf,Female,pre,type3,p4,l1,nopc,nob/c,166500,3.5,-0.0852,1102.73,360,not_neg,not_int,not_lpsm,178000,sb,pr,home,1U,,EXP,685,EXP,35-44,to_inst,93.53932584,North,direct,0,
28881,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,476500,3.99,0.246,2135,360,not_neg,not_int,not_lpsm,808000,sb,pr,home,1U,5100,CRIF,612,EXP,35-44,not_inst,58.97277228,North,direct,0,41
28882,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,366500,3.875,0.4437,10250,360,not_neg,not_int,not_lpsm,478000,sb,pr,home,1U,7260,CRIF,551,EXP,55-64,to_inst,76.67364017,south,direct,0,22
28883,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,106500,3.75,1.452,1780.63,180,not_neg,not_int,not_lpsm,138000,sb,pr,home,1U,6780,CIB,871,EXP,45-54,to_inst,77.17391304,south,direct,0,25
28884,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,276500,3.75,0.0014,3622.8,360,not_neg,int_only,not_lpsm,368000,sb,pr,home,1U,3360,CRIF,656,CIB,35-44,not_inst,75.13586957,North,direct,0,48
28885,2019,cf,Female,nopre,type3,p4,l1,nopc,nob/c,196500,3.125,-0.5228,,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,,EXP,713,CIB,45-54,to_inst,73.32089552,North,direct,0,
28886,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,326500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5400,EQUI,874,EXP,45-54,to_inst,,North,direct,1,
28887,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,646500,3.625,0.0371,15803,360,not_neg,int_only,not_lpsm,998000,sb,pr,home,1U,8880,EXP,511,CIB,35-44,not_inst,64.77955912,south,direct,0,45
28888,2019,cf,Male,pre,type2,p3,l1,nopc,b/c,106500,,,,360,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,2100,CIB,701,CIB,25-34,to_inst,53.78787879,North,direct,1,25
28889,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,1466500,3.75,-0.1026,0,360,not_neg,not_int,not_lpsm,2108000,sb,pr,home,1U,57300,CIB,666,EXP,55-64,not_inst,69.5683112,North,direct,0,36
28890,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,226500,3.75,0.353,6494,360,not_neg,not_int,not_lpsm,288000,sb,pr,home,1U,3900,CRIF,870,CIB,45-54,to_inst,78.64583333,south,direct,0,36
28891,2019,cf,Joint,nopre,type1,p3,l2,nopc,nob/c,306500,4.75,0.6072,1250,360,not_neg,not_int,not_lpsm,498000,sb,pr,home,1U,5880,CRIF,607,EXP,65-74,to_inst,61.54618474,south,direct,0,43
28892,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,126500,4.25,0.6216,3546.58,360,not_neg,not_int,not_lpsm,178000,sb,pr,home,1U,1800,CIB,665,EXP,65-74,to_inst,71.06741573,south,direct,0,47
28893,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,676500,4.625,0.7373,86.42,360,not_neg,not_int,not_lpsm,778000,sb,pr,home,1U,10260,EXP,833,EXP,35-44,not_inst,86.95372751,North,direct,0,47
28894,2019,ncf,Female,nopre,type1,p4,l1,nopc,nob/c,276500,4.375,0.2293,0,360,not_neg,not_int,not_lpsm,368000,sb,pr,home,1U,6540,CRIF,617,CIB,55-64,not_inst,75.13586957,North,direct,0,23
28895,2019,ncf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,436500,4.99,0.3736,,324,neg_amm,not_int,not_lpsm,688000,sb,pr,home,1U,6780,CIB,740,EXP,65-74,to_inst,63.44476744,south,direct,0,49
28896,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,246500,3.75,0.3003,7863.13,360,neg_amm,int_only,not_lpsm,458000,sb,pr,home,1U,7140,CRIF,534,CIB,55-64,to_inst,53.8209607,North,direct,0,21
28897,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,536500,,,,360,not_neg,not_int,not_lpsm,568000,sb,pr,home,1U,,EXP,645,EXP,25-34,to_inst,94.45422535,south,direct,1,
28898,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,216500,4.25,1.6153,2089.22,360,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,6600,EXP,786,CIB,45-54,to_inst,99.31192661,south,direct,0,44
28899,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,456500,3.125,-0.0028,2285.44,180,not_neg,not_int,not_lpsm,578000,sb,pr,home,1U,20460,CRIF,795,EXP,35-44,not_inst,78.97923875,North,direct,0,19
28900,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,166500,3.75,0.8321,3476.95,240,not_neg,not_int,not_lpsm,308000,sb,pr,home,1U,2340,CRIF,789,CIB,65-74,to_inst,54.05844156,south,direct,0,44
28901,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,476500,3.5,-0.1814,0,360,not_neg,not_int,not_lpsm,668000,sb,pr,home,1U,5580,CIB,712,CIB,35-44,not_inst,71.33233533,North,direct,0,46
28902,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,326500,,,,360,not_neg,not_int,lpsm,,sb,pr,home,1U,7020,EQUI,619,EXP,25-34,to_inst,,south,direct,1,
28903,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,316500,2.99,-0.784,757.94,360,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,,CIB,606,CIB,25-34,to_inst,96.49390244,south,direct,0,
28904,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,596500,3.99,0.3102,4900.5,360,not_neg,not_int,not_lpsm,728000,sb,pr,home,1U,15360,CRIF,720,EXP,35-44,not_inst,81.93681319,North,direct,0,21
28905,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,116500,3.99,0.3822,4169,360,not_neg,not_int,not_lpsm,138000,sb,pr,home,1U,2460,CIB,636,CIB,45-54,to_inst,84.42028986,North,direct,0,43
28906,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,486500,3.625,0.065,5497.37,360,not_neg,not_int,not_lpsm,558000,sb,pr,home,1U,10620,EXP,649,CIB,35-44,not_inst,87.18637993,south,direct,0,40
28907,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,366500,3.875,0.2606,0,360,not_neg,not_int,not_lpsm,608000,sb,pr,home,1U,3780,CRIF,895,CIB,35-44,not_inst,60.27960526,North,direct,0,48
28908,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,106500,,,,360,not_neg,not_int,not_lpsm,88000,sb,pr,home,1U,,EXP,574,CIB,55-64,to_inst,121.0227273,North,direct,1,
28909,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,406500,4.25,-0.0442,3158.25,360,not_neg,not_int,not_lpsm,578000,sb,pr,home,1U,4380,EXP,838,EXP,>74,to_inst,70.32871972,North,direct,0,48
28910,2019,cf,Female,nopre,type3,p4,l1,nopc,nob/c,86500,,,,360,not_neg,int_only,not_lpsm,78000,sb,pr,home,1U,,CRIF,614,CIB,65-74,to_inst,110.8974359,central,direct,1,
28911,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,226500,3.99,0.4855,4560,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,5580,CRIF,883,EXP,55-64,to_inst,59.92063492,North,direct,0,26
28912,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,406500,4.375,0.037,0,360,not_neg,not_int,not_lpsm,548000,sb,pr,home,1U,10080,CRIF,824,EXP,35-44,not_inst,74.17883212,North,direct,0,22
28913,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,156500,3.75,0.275,5038.13,360,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,3000,CIB,625,CIB,55-64,to_inst,47.71341463,south,direct,0,34
28914,2019,cf,Male,nopre,type1,p2,l1,nopc,nob/c,106500,4.5,1.309,2150,180,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,2760,CIB,512,CIB,55-64,to_inst,48.85321101,central,direct,0,31
28915,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,666500,4.375,0.277,1391.4,360,not_neg,not_int,not_lpsm,828000,sb,pr,home,1U,19140,CRIF,754,EXP,25-34,not_inst,80.49516908,central,direct,0,48
28916,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,246500,3.625,-0.0894,1927.32,180,not_neg,not_int,not_lpsm,808000,sb,pr,home,1U,7860,CRIF,848,CIB,35-44,to_inst,30.50742574,south,direct,0,29
28917,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,326500,3.375,-0.2545,0,360,neg_amm,int_only,not_lpsm,998000,sb,pr,home,1U,3660,EXP,723,EXP,65-74,not_inst,32.71543086,south,direct,0,46
28918,2019,cf,Male,nopre,type1,p2,l1,nopc,nob/c,126500,5.19,1.3604,3161.25,360,not_neg,not_int,not_lpsm,528000,sb,ir,home,1U,5880,EXP,862,CIB,65-74,to_inst,23.95833333,North,direct,0,38
28919,2019,ncf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,56500,4.375,,125.75,324,neg_amm,not_int,not_lpsm,58000,sb,pr,home,1U,,EQUI,542,EXP,,NA,97.4137931,south,direct,1,
28920,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,166500,4.625,1.0893,4480,360,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,2400,CIB,860,CIB,65-74,to_inst,76.37614679,south,direct,0,49
28921,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,416500,3.99,0.1992,4158.91,360,not_neg,not_int,not_lpsm,478000,sb,pr,home,1U,8160,EXP,689,CIB,25-34,not_inst,87.13389121,North,direct,0,31
28922,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,46500,,,,360,not_neg,not_int,not_lpsm,108000,sb,pr,home,1U,1500,CRIF,760,CIB,45-54,to_inst,43.05555556,south,direct,1,29
28923,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,556500,4.625,0.4898,0,360,not_neg,not_int,not_lpsm,778000,sb,pr,home,1U,13200,CIB,767,EXP,45-54,not_inst,71.52956298,North,direct,0,31
28924,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,546500,3.75,-0.6967,3267.5,360,not_neg,not_int,not_lpsm,568000,sb,pr,home,1U,9180,CIB,629,EXP,45-54,not_inst,96.21478873,south,direct,0,43
28925,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,106500,4.25,0.9996,3025,180,not_neg,not_int,not_lpsm,158000,sb,pr,home,1U,2040,CIB,516,CIB,55-64,to_inst,67.40506329,North,direct,0,42
28926,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,86500,,,,360,not_neg,not_int,not_lpsm,88000,sb,pr,home,1U,2280,CIB,524,CIB,35-44,to_inst,98.29545455,south,direct,1,42
28927,2019,cf,Sex Not Available,pre,type3,p3,l1,nopc,nob/c,116500,3.375,0.016,3050.84,360,not_neg,not_int,not_lpsm,138000,sb,pr,home,1U,4020,CIB,631,CIB,45-54,to_inst,84.42028986,south,direct,0,36
28928,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,436500,3.625,-0.0735,106.22,360,not_neg,not_int,not_lpsm,658000,sb,pr,home,1U,6660,CRIF,745,CIB,45-54,not_inst,66.33738602,North,direct,0,34
28929,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,586500,3.625,0.0855,14245.99,360,not_neg,not_int,not_lpsm,1108000,sb,pr,home,1U,8520,CIB,593,CIB,45-54,to_inst,52.933213,North,direct,0,37
28930,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,476500,2.99,0.2357,10739.78,180,neg_amm,not_int,not_lpsm,708000,sb,pr,home,1U,7620,CRIF,740,CIB,25-34,to_inst,67.30225989,south,direct,0,38
28931,2019,cf,Male,pre,type1,p2,l1,nopc,nob/c,76500,4.75,1.4398,2899.25,360,not_neg,not_int,not_lpsm,208000,sb,pr,home,1U,1800,CRIF,785,CIB,65-74,to_inst,36.77884615,North,direct,0,36
28932,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,196500,4.625,0.5398,1647.13,360,not_neg,not_int,not_lpsm,208000,sb,pr,home,1U,3240,CIB,790,CIB,25-34,to_inst,94.47115385,North,direct,0,20
28933,2019,cf,Male,nopre,type1,p1,l2,nopc,nob/c,366500,4.25,0.7133,4216.19,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,7860,CRIF,642,CIB,25-34,not_inst,96.95767196,North,direct,0,40
28934,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,186500,4.875,0.8993,3354.62,360,not_neg,int_only,not_lpsm,208000,sb,pr,home,1U,4680,EXP,763,EXP,35-44,to_inst,89.66346154,North,direct,0,59
28935,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,356500,,,,360,not_neg,not_int,not_lpsm,408000,sb,pr,home,1U,9000,CIB,820,EXP,55-64,to_inst,87.37745098,North,direct,1,55
28936,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,306500,3.625,1.0075,972.2,360,not_neg,int_only,not_lpsm,308000,sb,pr,home,1U,6060,EXP,604,CIB,25-34,to_inst,99.51298701,south,direct,0,40
28937,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,266500,3.99,0.6086,8805.5,360,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,3060,CIB,655,CIB,45-54,to_inst,81.25,south,direct,0,43
28938,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,396500,4.375,0.2664,0,360,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,7140,CIB,642,CIB,35-44,not_inst,92.64018692,south,direct,0,30
28939,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,326500,3.125,-0.0554,0,180,not_neg,not_int,not_lpsm,908000,sb,pr,home,1U,6900,CRIF,761,EXP,45-54,not_inst,35.95814978,North,direct,0,41
28940,2019,ncf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,236500,4.125,0.6128,6354,360,not_neg,not_int,not_lpsm,298000,sb,pr,home,1U,3720,CIB,851,CIB,35-44,to_inst,79.36241611,south,direct,0,31
28941,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,346500,4.125,0.5136,5643,360,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,4980,CIB,699,EXP,25-34,not_inst,80.95794393,North,direct,0,43
28942,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,336500,3.375,0.6124,0,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,,CIB,735,CIB,45-54,not_inst,93.99441341,south,direct,0,
28943,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,466500,4.25,0.8012,813.71,360,not_neg,not_int,not_lpsm,488000,sb,pr,home,1U,6600,EXP,790,EXP,25-34,not_inst,95.5942623,North,direct,0,48
28944,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,296500,,,,240,not_neg,not_int,not_lpsm,348000,sb,pr,home,1U,1500,CIB,577,EXP,25-34,not_inst,85.20114943,North,direct,1,49
28945,2019,cf,Female,nopre,type2,p3,l2,nopc,b/c,66500,3.875,1.5067,1846.46,180,not_neg,not_int,not_lpsm,138000,sb,pr,home,1U,2460,CRIF,785,CIB,45-54,to_inst,48.1884058,North,direct,0,17
28946,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,166500,3.99,-0.1586,,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,5220,CRIF,591,EXP,65-74,to_inst,52.35849057,North,direct,0,14
28947,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,196500,3.99,0.477,6137.5,144,not_neg,not_int,not_lpsm,298000,sb,pr,home,1U,5160,CRIF,675,EXP,45-54,to_inst,65.93959732,North,direct,0,32
28948,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,246500,3.75,0.9333,0,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,,EXP,550,EXP,55-64,to_inst,68.8547486,south,direct,0,
28949,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,496500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5460,EQUI,626,EXP,25-34,not_inst,,North,direct,1,
28950,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,506500,5.125,1.4449,4388.75,360,not_neg,int_only,not_lpsm,768000,sb,pr,home,1U,7380,CIB,679,EXP,45-54,to_inst,65.95052083,south,direct,0,47
28951,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,436500,3.75,0.102,0,360,not_neg,not_int,not_lpsm,728000,sb,pr,home,1U,11100,CIB,798,EXP,65-74,not_inst,59.95879121,North,direct,0,36
28952,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,686500,3.75,0.0923,70.94,360,not_neg,not_int,not_lpsm,768000,sb,pr,home,1U,8340,CRIF,680,CIB,35-44,not_inst,89.38802083,south,direct,0,36
28953,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,496500,,,,360,not_neg,not_int,not_lpsm,,sb,ir,home,3U,10020,EQUI,663,EXP,55-64,not_inst,,south,direct,1,
28954,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,316500,3.875,0.3087,1745.4,360,not_neg,int_only,not_lpsm,398000,sb,pr,home,1U,8100,EXP,792,CIB,45-54,not_inst,79.52261307,south,direct,0,20
28955,2019,cf,Sex Not Available,pre,type1,p2,l1,nopc,nob/c,106500,,,,360,not_neg,not_int,not_lpsm,408000,sb,pr,home,1U,4440,EXP,564,CIB,55-64,to_inst,26.10294118,south,direct,1,19
28956,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,116500,,,,360,not_neg,not_int,not_lpsm,228000,sb,pr,home,1U,1500,CIB,520,CIB,55-64,to_inst,51.09649123,North,direct,1,57
28957,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,286500,4.125,0.4418,435.73,360,not_neg,int_only,not_lpsm,338000,sb,pr,home,1U,6780,CRIF,758,EXP,35-44,not_inst,84.76331361,North,direct,0,34
28958,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,456500,3.99,0.2167,3171.5,360,not_neg,not_int,not_lpsm,1178000,sb,pr,home,1U,11040,CIB,886,EXP,45-54,to_inst,38.75212224,North,direct,0,48
28959,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,376500,3.5,-0.1942,0,360,not_neg,not_int,not_lpsm,528000,sb,pr,home,1U,5520,CIB,630,CIB,25-34,not_inst,71.30681818,south,direct,0,49
28960,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,286500,3.99,0.5862,7649,360,not_neg,int_only,not_lpsm,478000,sb,pr,home,1U,5460,CIB,851,EXP,55-64,to_inst,59.93723849,south,direct,0,30
28961,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,626500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,13680,EQUI,721,EXP,65-74,to_inst,,south,direct,1,
